TransactionID,CustomerID,Spend,CompetitorPrice,LGPrice,Age,Income,Region,Preference
13052,4233,203.79,224.42,234.55,36,43555,South,Brand
13053,4309,196.51,189.82,140.43,27,45364,West,Promotion
13054,1863,157.7,156.31,189.21,50,71781,South,Promotion
13055,619,203.48,154.96,159.52,25,66558,West,Brand
13056,960,225.46,170.24,207.72,28,31131,West,Promotion
13057,3279,194.08,172.42,151.26,22,73856,West,Brand
13058,3736,264.84,244.16,185.53,36,48076,East,Brand
13059,2214,242.2,208.0,217.57,21,69391,East,Price
13060,3575,193.4,229.95,197.91,51,51701,West,Brand
13061,3997,234.52,159.69,163.53,20,16703,West,Price
13062,2478,203.44,162.2,191.48,31,55512,East,Promotion
13063,3252,215.36,157.33,147.26,50,59038,West,Brand
13064,2169,188.43,213.27,222.76,43,40879,East,Brand
13065,3246,208.95,207.88,234.33,55,50380,West,Brand
13066,2379,125.62,188.48,140.63,64,64344,South,Price
13067,1723,160.12,157.73,228.63,18,51537,North,Promotion
13068,1162,259.06,193.45,180.0,63,74804,South,Brand
13069,1890,183.92,188.99,157.52,26,52371,West,Brand
13070,2041,147.32,159.94,187.41,54,52079,North,Promotion
13071,3972,282.88,185.21,190.04,49,36541,North,Price
13072,3402,185.14,233.74,192.66,42,37088,North,Price
13073,3310,226.75,239.57,192.97,38,37080,East,Brand
13074,1100,174.42,174.97,211.41,53,57704,East,Promotion
13075,4019,246.2,178.48,147.72,45,42512,South,Brand
13076,1689,200.25,178.54,172.55,44,62594,West,Price
13077,4133,116.23,212.63,251.76,39,41328,West,Price
13078,845,303.7,187.42,144.44,39,42028,East,Price
13079,1644,170.79,216.99,231.49,44,41588,West,Promotion
13080,2334,184.19,150.7,175.52,57,55747,West,Brand
13081,1264,139.5,211.66,206.51,50,69359,East,Promotion
13082,2935,110.15,188.5,141.04,33,61796,East,Brand
13083,3686,254.81,212.74,169.43,41,49942,West,Promotion
13084,216,210.4,241.59,236.73,61,61175,North,Brand
13085,4777,103.24,246.24,240.18,49,41618,North,Brand
13086,3658,181.15,205.09,196.65,62,60248,South,Promotion
13087,2341,218.9,167.68,248.41,50,18882,South,Brand
13088,1508,230.16,242.64,167.07,33,22109,North,Promotion
13089,2091,155.75,198.04,148.36,64,57292,East,Brand
13090,3379,174.36,186.12,254.14,28,48573,East,Price
13091,1117,166.17,164.28,209.65,43,49326,West,Brand
13092,2741,181.22,241.37,202.11,38,29753,East,Brand
13093,2162,211.25,246.56,178.07,46,49455,North,Price
13094,3257,240.62,246.36,174.22,58,50523,South,Promotion
13095,2969,211.72,196.38,157.12,54,30215,East,Promotion
13096,1149,213.3,235.2,214.46,25,44517,South,Brand
13097,3177,190.37,220.26,145.58,52,60084,South,Promotion
13098,4254,141.4,196.82,223.79,59,51457,South,Promotion
13099,3346,192.72,232.97,235.89,18,65300,North,Promotion
13100,3962,178.75,196.99,187.24,44,46775,North,Promotion
13101,1141,165.63,228.68,241.11,57,66362,South,Promotion
13102,2934,200.85,245.37,206.72,27,53474,South,Promotion
13103,2108,121.86,216.26,209.27,25,37940,East,Brand
13104,2449,176.76,243.5,146.95,47,36960,South,Promotion
13105,828,165.57,203.41,218.06,25,31414,North,Price
13106,1204,158.01,172.79,172.79,38,38948,North,Promotion
13107,3304,228.97,206.45,192.21,58,37443,East,Promotion
13108,845,206.2,204.65,159.9,39,42028,East,Price
13109,2972,223.45,176.27,158.28,22,70177,South,Brand
13110,1269,221.4,218.59,179.18,52,55335,South,Price
13111,4734,150.7,165.53,209.13,45,59463,South,Promotion
13112,4745,254.68,198.64,218.01,57,43129,West,Brand
13113,1630,176.17,174.67,208.98,54,40316,East,Promotion
13114,3531,256.47,247.99,151.26,47,40528,West,Promotion
13115,804,180.9,170.11,210.73,34,41995,West,Brand
13116,128,136.35,244.9,254.8,52,45890,East,Brand
13117,952,147.52,242.93,247.22,54,18702,South,Brand
13118,2265,247.43,185.62,196.21,26,72931,West,Brand
13119,20,227.22,151.89,234.89,61,50055,North,Price
13120,3639,162.66,223.03,195.29,50,50476,East,Brand
13121,1782,210.92,165.74,163.04,55,41331,North,Price
13122,3835,248.59,213.83,234.4,23,54200,North,Price
13123,3132,281.47,169.91,174.65,55,71666,East,Price
13124,4771,207.62,152.18,155.93,60,16316,South,Promotion
13125,4835,216.11,153.52,174.87,49,59148,South,Price
13126,557,191.86,214.03,182.46,58,36430,North,Price
13127,2245,200.64,232.87,168.43,56,53603,South,Promotion
13128,2984,228.75,236.96,248.55,21,47476,West,Brand
13129,3564,145.77,211.92,178.06,21,57409,North,Brand
13130,2726,232.5,183.83,234.05,40,40741,West,Price
13131,4600,180.62,207.21,259.29,60,4330,East,Promotion
13132,4834,163.09,216.98,191.35,60,45335,South,Price
13133,4888,163.27,211.92,193.93,47,48470,West,Promotion
13134,3332,295.13,173.68,163.01,40,24575,East,Price
13135,197,264.87,211.11,231.04,49,41452,East,Brand
13136,2829,156.83,191.43,185.21,24,47593,East,Promotion
13137,4840,213.53,195.25,226.97,26,57057,East,Brand
13138,3989,211.49,219.46,147.63,50,57810,South,Promotion
13139,2470,286.68,215.66,216.32,35,77021,East,Price
13140,1631,178.01,170.0,165.24,30,25083,East,Brand
13141,3279,88.87,150.13,187.42,22,73856,West,Brand
13142,2039,193.95,235.49,203.03,54,74065,South,Promotion
13143,2480,186.39,219.94,237.11,63,20674,West,Price
13144,4331,222.83,239.23,243.99,64,26428,West,Brand
13145,4575,242.94,176.94,245.61,20,38375,South,Promotion
13146,2476,257.23,248.67,235.17,53,43305,South,Brand
13147,4762,255.61,193.29,208.27,24,44491,South,Promotion
13148,3310,232.48,241.64,167.72,38,37080,East,Brand
13149,3179,252.56,214.24,141.87,45,27818,West,Price
13150,1388,131.66,177.6,205.18,56,53323,East,Brand
13151,642,187.14,183.45,247.12,45,73858,South,Price
13152,575,200.32,213.37,228.64,36,37074,West,Promotion
13153,3145,222.76,217.96,257.88,39,53647,North,Promotion
13154,1722,168.56,205.07,181.95,27,37335,North,Price
13155,1019,166.46,244.8,190.13,31,40669,East,Brand
13156,4059,182.27,215.4,221.46,32,18140,North,Brand
13157,3421,221.78,166.51,237.27,36,67577,North,Price
13158,400,32.23,155.35,224.95,40,55421,East,Price
13159,4691,199.06,232.74,195.44,47,70829,South,Promotion
13160,1457,163.88,179.2,204.78,43,45970,East,Brand
13161,1596,157.03,247.68,176.5,30,29515,East,Price
13162,117,216.61,223.31,216.44,29,49266,West,Promotion
13163,383,207.2,179.45,161.74,30,20733,West,Brand
13164,4955,210.22,245.17,240.55,55,70584,South,Brand
13165,2130,208.47,156.05,225.75,30,51394,East,Promotion
13166,1851,270.01,200.01,211.79,29,34915,West,Brand
13167,832,258.91,166.32,177.99,42,37813,South,Brand
13168,4969,130.34,242.41,161.54,27,37422,South,Price
13169,2701,175.58,153.27,157.24,42,27026,South,Brand
13170,2782,181.53,223.38,221.97,27,56425,South,Price
13171,3482,124.03,236.23,214.92,61,67506,North,Brand
13172,2118,336.23,177.76,148.21,22,49788,East,Brand
13173,4483,205.15,222.92,192.82,37,45752,North,Price
13174,2007,140.75,158.74,178.36,22,56144,South,Brand
13175,2572,253.37,165.94,171.78,38,31058,West,Brand
13176,297,206.68,245.91,147.2,33,43795,West,Promotion
13177,719,162.03,172.59,202.92,62,23359,East,Promotion
13178,3137,234.85,179.15,254.16,19,27597,South,Brand
13179,3080,245.83,239.33,153.43,33,58867,South,Price
13180,11,234.59,179.26,219.58,28,59382,North,Promotion
13181,4881,227.38,201.62,239.03,33,34411,North,Price
13182,411,164.67,179.72,182.45,25,47085,North,Promotion
13183,2940,117.86,221.4,255.9,30,23855,South,Brand
13184,2655,139.87,247.16,158.21,49,49306,East,Price
13185,3187,176.21,161.61,173.23,40,29013,North,Promotion
13186,3451,113.29,230.11,180.61,20,47621,East,Brand
13187,599,290.12,207.07,183.02,64,66512,West,Promotion
13188,824,150.23,204.19,247.78,33,34230,South,Promotion
13189,2398,190.53,212.0,140.14,37,51171,South,Price
13190,4115,206.82,232.18,152.25,33,79880,West,Promotion
13191,313,255.09,220.8,173.45,39,43232,West,Brand
13192,2975,224.42,200.37,145.96,43,35732,East,Price
13193,3739,209.84,152.9,211.7,19,61762,East,Promotion
13194,2493,316.83,190.18,146.77,21,37303,East,Price
13195,1946,280.45,239.85,174.32,47,59399,West,Brand
13196,231,219.76,207.73,219.98,33,40940,West,Promotion
13197,3741,214.5,188.26,192.98,34,38509,West,Price
13198,2673,193.39,156.66,169.97,31,59131,West,Price
13199,3455,236.35,246.82,238.2,19,52151,West,Brand
13200,3584,181.46,173.12,172.9,56,45273,West,Brand
13201,44,162.98,216.55,165.1,21,46932,West,Brand
13202,2925,269.68,209.31,224.66,61,38892,East,Promotion
13203,3694,161.77,166.63,238.77,43,28492,South,Price
13204,2271,198.21,170.96,169.42,59,70677,West,Promotion
13205,3458,180.62,244.02,158.19,29,27012,West,Price
13206,2950,196.64,249.65,205.14,38,37913,West,Promotion
13207,2319,210.09,186.69,189.46,58,84156,South,Promotion
13208,3386,200.31,200.03,246.92,18,51402,West,Promotion
13209,2295,156.19,201.96,175.07,50,43643,North,Promotion
13210,2996,179.58,162.62,224.6,39,46742,South,Promotion
13211,3639,232.71,247.37,255.37,50,50476,East,Brand
13212,4917,211.18,180.57,208.55,44,37953,East,Price
13213,3368,219.76,193.9,167.64,26,56791,West,Brand
13214,3285,245.21,238.14,199.1,26,58066,South,Brand
13215,2343,226.97,220.27,235.98,58,66827,West,Brand
13216,171,170.04,179.59,217.09,61,35952,East,Price
13217,4342,216.25,156.36,205.49,37,48606,South,Price
13218,1640,215.03,163.54,141.67,20,50409,East,Brand
13219,617,120.66,189.07,225.43,55,26765,North,Price
13220,240,116.38,194.38,238.72,36,32784,North,Price
13221,4494,222.25,198.03,164.11,23,27812,South,Price
13222,1857,171.86,156.59,213.72,45,36555,North,Brand
13223,923,176.92,153.97,171.56,64,26857,South,Price
13224,4888,213.68,212.34,144.76,47,48470,West,Promotion
13225,1905,200.76,166.2,228.4,21,51017,West,Promotion
13226,3150,197.16,215.58,215.1,43,23026,East,Price
13227,813,274.81,165.02,231.31,41,69192,North,Price
13228,5000,187.5,204.91,166.06,36,45504,North,Brand
13229,1731,213.02,177.41,255.18,53,67601,West,Promotion
13230,832,170.57,170.14,235.5,42,37813,South,Brand
13231,3425,251.76,172.09,185.59,37,54529,South,Price
13232,2208,216.83,192.77,216.77,64,52369,North,Brand
13233,4840,288.07,204.04,229.84,26,57057,East,Brand
13234,3433,207.15,232.48,170.54,58,50657,West,Price
13235,4909,215.47,222.72,159.28,18,72575,North,Brand
13236,3369,198.01,171.19,227.79,41,75609,East,Brand
13237,2228,278.64,193.47,203.01,25,66835,South,Promotion
13238,2261,218.43,153.17,246.65,39,35908,West,Promotion
13239,4626,195.91,207.01,148.21,60,60867,North,Brand
13240,2918,155.3,220.39,254.79,37,57149,West,Brand
13241,3521,89.71,224.25,176.38,22,28609,South,Brand
13242,4381,204.58,162.42,223.4,52,52071,North,Brand
13243,2709,184.84,200.0,143.68,38,39358,East,Brand
13244,1821,42.08,238.28,140.97,55,29181,North,Brand
13245,649,179.49,168.53,248.99,20,41092,West,Promotion
13246,189,147.98,157.23,188.87,26,57624,North,Price
13247,1223,283.36,175.97,153.79,62,32309,West,Promotion
13248,479,196.86,160.41,229.45,53,38297,South,Price
13249,3063,261.87,155.89,170.71,58,53076,South,Promotion
13250,2026,222.53,172.47,255.85,58,49251,West,Promotion
13251,4613,250.87,186.78,191.92,53,55330,South,Price
13252,1889,315.05,224.37,145.08,23,49878,West,Promotion
13253,1551,240.87,157.39,189.2,32,37459,West,Brand
13254,2917,360.48,247.44,200.33,48,35900,North,Promotion
13255,3256,231.22,151.19,198.52,52,81579,South,Promotion
13256,2807,261.0,230.66,248.72,54,59564,East,Promotion
13257,34,183.28,150.51,246.5,32,62809,East,Promotion
13258,296,128.64,175.18,239.08,52,37094,North,Brand
13259,2501,74.88,243.29,150.72,45,67397,South,Price
13260,3780,244.19,193.39,252.77,37,87476,West,Promotion
13261,3577,175.7,184.13,173.41,62,63798,South,Brand
13262,1430,183.01,215.69,145.89,36,44176,West,Price
13263,2190,182.25,226.73,259.67,22,49852,East,Promotion
13264,1988,166.66,241.84,147.55,54,57903,South,Promotion
13265,4744,282.86,241.19,147.29,27,46182,East,Price
13266,2883,155.9,219.84,236.36,20,67792,North,Brand
13267,1710,224.45,154.52,148.43,46,59133,East,Promotion
13268,2778,224.45,180.98,194.98,59,50551,South,Price
13269,3698,125.78,180.19,224.59,24,57564,East,Brand
13270,1548,228.84,182.13,179.87,63,33625,East,Price
13271,463,142.51,160.64,219.81,47,48550,East,Promotion
13272,3316,195.49,154.1,254.7,45,55988,South,Brand
13273,3305,180.82,173.2,259.34,36,49119,West,Price
13274,514,202.67,208.36,199.93,29,60822,West,Price
13275,4097,230.11,150.3,231.26,29,14743,North,Price
13276,3567,155.96,238.76,218.78,58,48620,South,Price
13277,3804,170.83,242.13,250.1,48,71369,North,Promotion
13278,3688,118.68,211.39,251.79,47,40030,East,Price
13279,3939,145.62,155.14,209.2,52,35325,North,Price
13280,3490,238.01,247.97,176.4,58,47758,East,Brand
13281,1472,181.46,211.89,154.78,26,54604,West,Price
13282,338,245.51,203.06,182.87,63,53363,North,Promotion
13283,3082,152.46,197.7,223.6,62,79133,North,Price
13284,3413,161.46,163.12,187.88,35,58279,South,Price
13285,2393,255.19,229.76,142.46,62,38497,East,Price
13286,977,211.46,199.56,211.61,36,52680,West,Price
13287,4979,125.44,151.99,189.43,28,64915,West,Price
13288,2246,171.7,165.26,170.34,30,68796,North,Price
13289,4069,243.06,178.63,181.17,27,33546,North,Price
13290,1704,191.58,241.45,223.23,49,63142,South,Brand
13291,872,260.87,195.96,144.33,32,40425,West,Promotion
13292,3410,135.34,244.07,187.05,64,34534,West,Promotion
13293,2590,260.67,177.49,149.2,52,47463,North,Brand
13294,4553,140.89,248.42,225.69,43,41233,East,Promotion
13295,1550,212.25,245.52,259.25,26,65531,South,Price
13296,3508,247.37,221.18,185.04,37,30431,South,Price
13297,4462,206.49,225.67,242.97,20,48292,East,Promotion
13298,2622,228.59,152.43,244.44,22,53267,North,Brand
13299,2530,251.23,173.0,225.49,38,81023,North,Brand
13300,2158,223.73,169.49,154.29,24,29741,East,Price
13301,2357,184.39,245.94,230.39,61,44971,North,Brand
13302,160,188.61,190.88,190.88,30,45382,West,Brand
13303,4940,157.72,210.17,229.75,23,41711,South,Brand
13304,2103,139.17,176.97,176.64,25,71409,South,Price
13305,2809,265.83,175.46,252.39,64,67932,East,Brand
13306,2000,230.67,191.9,146.95,23,48070,South,Brand
13307,2582,272.35,181.77,255.88,52,70450,North,Brand
13308,2994,230.42,225.15,180.66,58,59191,South,Brand
13309,2935,182.28,212.22,163.65,33,61796,East,Brand
13310,2312,141.67,219.38,211.62,52,80632,North,Price
13311,2796,174.29,203.98,203.0,29,57998,North,Promotion
13312,4329,233.72,240.28,243.43,23,74080,East,Promotion
13313,4329,164.34,156.46,236.25,23,74080,East,Promotion
13314,3589,265.9,224.98,209.65,52,32136,West,Brand
13315,3117,181.93,174.0,195.71,44,33277,West,Promotion
13316,4654,139.74,212.31,259.79,21,79152,North,Brand
13317,3748,184.28,242.57,166.4,43,40713,South,Price
13318,1950,211.54,181.08,237.55,37,82323,East,Price
13319,1460,285.02,246.4,179.72,27,61907,East,Promotion
13320,4431,205.67,167.62,199.93,24,40212,West,Promotion
13321,2452,168.9,245.52,146.04,47,93772,West,Promotion
13322,4352,270.86,154.16,162.56,32,49589,East,Brand
13323,3068,257.46,182.85,173.64,26,37458,South,Price
13324,4091,194.59,219.85,160.78,23,73087,South,Brand
13325,2989,119.07,234.43,152.84,34,75665,East,Promotion
13326,772,170.89,166.71,227.68,20,18415,South,Promotion
13327,1112,236.32,243.43,217.88,19,48144,East,Promotion
13328,3312,262.43,165.66,210.25,37,52915,North,Promotion
13329,4407,207.12,236.84,185.22,28,69711,West,Price
13330,1595,195.77,238.48,143.22,55,43646,North,Brand
13331,2730,174.36,223.78,170.66,39,40805,North,Promotion
13332,1282,237.31,239.09,190.94,35,41776,North,Promotion
13333,3586,149.15,158.32,209.28,18,72001,West,Promotion
13334,2829,172.59,242.56,201.62,24,47593,East,Promotion
13335,2374,268.61,196.37,181.32,53,72171,West,Promotion
13336,4886,248.62,179.55,153.86,19,59119,West,Price
13337,342,274.26,150.61,156.94,54,44956,North,Brand
13338,4934,167.4,207.04,229.01,50,22573,South,Price
13339,4724,137.44,156.24,175.92,51,26645,South,Brand
13340,2819,274.02,151.23,236.02,57,37154,East,Price
13341,2926,236.87,191.75,225.81,59,62972,North,Promotion
13342,1273,251.35,156.08,164.05,49,58521,West,Brand
13343,710,237.59,234.65,245.3,52,47794,East,Price
13344,739,292.79,154.59,152.81,23,60431,North,Brand
13345,1779,235.42,206.23,198.27,22,49491,North,Price
13346,4591,210.46,202.83,216.38,18,37630,West,Brand
13347,4131,216.24,206.16,234.86,37,63921,North,Brand
13348,3719,211.61,163.22,149.65,51,41741,West,Brand
13349,4914,278.94,238.21,219.08,38,55909,East,Brand
13350,10,262.8,215.24,230.35,28,18499,South,Promotion
13351,1738,279.44,228.25,239.67,23,60203,South,Brand
13352,2579,99.91,234.76,153.36,49,74281,West,Brand
13353,1559,188.46,239.46,215.57,56,49102,South,Price
13354,2143,155.43,222.26,175.52,35,41572,South,Price
13355,2624,293.96,222.64,232.24,61,23796,East,Promotion
13356,4001,163.92,164.93,143.62,51,43798,West,Price
13357,4546,231.2,166.94,249.04,45,38944,South,Price
13358,2144,300.58,225.35,164.27,30,57190,North,Promotion
13359,865,217.81,171.99,202.11,60,45537,West,Price
13360,1801,182.97,205.29,216.37,44,60357,East,Price
13361,3453,211.62,177.15,233.36,47,51385,South,Price
13362,2717,133.54,175.54,190.29,35,63889,West,Price
13363,4303,126.39,195.08,187.98,49,70198,West,Brand
13364,1810,228.96,166.52,245.04,63,36307,East,Promotion
13365,4946,79.19,234.6,259.9,63,44232,North,Brand
13366,4342,197.77,164.8,246.73,37,48606,South,Price
13367,1998,194.26,227.85,167.32,19,58669,South,Promotion
13368,2932,299.03,196.9,198.82,45,34881,South,Brand
13369,2131,227.39,170.66,157.31,48,42972,North,Promotion
13370,4413,186.76,184.25,230.07,50,37392,West,Promotion
13371,2693,248.08,192.65,214.8,32,21608,South,Brand
13372,3177,210.1,177.87,183.07,52,60084,South,Promotion
13373,2797,146.25,230.97,242.13,34,52481,North,Brand
13374,4696,215.56,185.33,162.98,54,58610,West,Promotion
13375,1556,208.58,199.07,189.05,54,45698,South,Brand
13376,3691,205.09,152.87,166.05,52,51752,North,Price
13377,4937,223.33,172.52,240.86,18,43361,South,Brand
13378,3573,254.19,158.16,238.75,20,31862,West,Promotion
13379,4444,219.16,240.86,187.21,25,38933,East,Price
13380,331,136.9,236.13,151.27,21,44861,North,Brand
13381,4706,125.05,178.08,224.71,38,51461,East,Price
13382,1945,181.73,198.78,232.42,29,46270,East,Price
13383,4840,178.25,182.47,259.03,26,57057,East,Brand
13384,3959,218.56,227.67,159.87,57,39200,West,Brand
13385,4665,267.07,173.22,153.89,49,53132,South,Brand
13386,1685,278.93,231.21,204.39,19,57723,South,Price
13387,2437,168.32,167.99,167.9,60,65508,East,Promotion
13388,971,112.07,179.16,150.66,62,51097,South,Brand
13389,747,203.41,238.86,163.0,40,48085,North,Promotion
13390,2185,255.34,178.59,182.24,45,37668,South,Promotion
13391,1385,178.58,241.08,180.75,57,33520,West,Promotion
13392,4031,203.13,163.54,255.99,36,62175,West,Promotion
13393,1019,191.96,213.17,193.1,31,40669,East,Brand
13394,2579,279.49,177.86,234.49,49,74281,West,Brand
13395,4112,315.43,182.08,152.48,34,27782,West,Price
13396,4664,233.5,233.36,140.09,63,42417,West,Brand
13397,3941,234.65,207.28,149.5,20,58293,East,Brand
13398,2025,130.43,171.86,239.01,47,32165,East,Brand
13399,1543,179.06,244.55,145.79,21,57394,East,Promotion
13400,2712,244.3,190.49,259.1,47,20360,West,Promotion
13401,3047,220.36,237.94,183.39,50,70864,North,Promotion
13402,1455,225.64,241.19,196.92,58,50192,West,Brand
13403,3004,114.62,191.84,237.53,27,78481,East,Promotion
13404,1703,93.65,191.36,256.31,58,58113,North,Brand
13405,4421,297.82,205.28,186.38,39,50346,East,Price
13406,3874,192.57,213.69,211.28,58,23103,South,Price
13407,122,116.62,155.45,216.51,54,49069,West,Price
13408,1477,193.88,156.77,169.52,48,37304,South,Brand
13409,266,128.31,175.05,219.96,18,48970,East,Brand
13410,28,142.44,193.19,255.69,61,36802,West,Brand
13411,2125,162.82,215.49,170.59,50,63031,South,Price
13412,432,128.25,169.62,192.09,43,34682,South,Price
